YYYY-MM-DD,HH:MM (LST),Zenith (deg),Azimuth (deg),ETR (Wh/m^2),ETRN (Wh/m^2),SUNY Glo (Wh/m^2),SUNY Glo Flg,SUNY Glo Unc (%),SUNY Dir (Wh/m^2),SUNY Dir Flg,SUNY Dir Unc (%),SUNY Dif (Wh/m^2),SUNY Dif Flg,SUNY Dif Unc (%),METSTAT Glo (Wh/m^2),METSTAT Glo Unc (%),METSTAT Dir (Wh/m^2),METSTAT Dir Unc (%),METSTAT Dif (Wh/m^2),METSTAT Dif Unc (%),METSTAT CSKY Glo (Wh/m^2),METSTAT CSKY Glo Unc (%),METSTAT CSKY Dir (Wh/m^2),METSTAT CSKY Dir Unc (%),METSTAT CSKY Dif (Wh/m^2),METSTAT CSKY Dif Unc (%),Meas Glo (Wh/m^2),Meas Glo Flg,Meas Dir (Wh/m^2),Meas Dir Flg,Meas Dif (Wh/m^2),Meas Dif Flg,Precip Wat (cm),Precip Wat Flg,AOD (unitless),AOD Flg,AOD RAN (unitless), AOD RAN Flg,Ozone (cm),Ozone Flg,Albedo (unitless),Albedo Flg
1/5/2010,13:00,56.2,176.2,788,1415,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,600,24,960,27,65,24,600,10,960,16,65,10,-9900,99,-9900,99,-9900,99,0.4,3,0.059,1,0.045,1,0.37,51,0.17,0
1/5/2010,14:00,57.1,192.7,768,1415,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,582,24,954,27,64,24,582,10,954,16,64,10,-9900,99,-9900,99,-9900,99,0.4,51,0.059,1,0.045,1,0.369,51,0.17,0
1/5/2010,15:00,61.5,208,675,1415,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,498,24,921,27,58,24,498,10,921,16,58,10,-9900,99,-9900,99,-9900,99,0.4,51,0.059,1,0.045,1,0.368,51,0.17,0
1/5/2010,16:00,68.6,221.1,517,1415,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,357,24,847,27,48,24,357,10,847,16,48,10,-9900,99,-9900,99,-9900,99,0.4,3,0.059,1,0.045,1,0.367,51,0.17,0
1/5/2010,17:00,77.6,232,303,1415,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,180,24,683,27,34,24,180,10,683,16,34,10,-9900,99,-9900,99,-9900,99,0.4,51,0.059,1,0.045,1,0.366,51,0.17,0
1/5/2010,18:00,86.4,240,65,1026,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,26,24,241,27,11,24,26,10,241,16,11,10,-9900,99,-9900,99,-9900,99,0.4,51,0.059,1,0.045,1,0.366,51,0.17,0
1/5/2010,19:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.4,3,0.059,1,0.045,1,0.365,51,0.17,0
1/5/2010,20:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.3,51,0.059,1,0.045,1,0.364,51,0.17,0
1/5/2010,21:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.3,51,0.059,1,0.045,1,0.363,51,0.17,0
1/5/2010,22:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.3,3,0.059,1,0.045,1,0.362,51,0.17,0
1/5/2010,23:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.3,51,0.059,1,0.045,1,0.362,51,0.17,0
1/5/2010,24:00:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.3,51,0.059,1,0.045,1,0.361,51,0.17,0
1/6/2010,1:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.3,3,0.059,1,0.045,1,0.36,2,0.17,0
1/6/2010,2:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.3,51,0.059,1,0.045,1,0.359,51,0.17,0
1/6/2010,3:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.3,51,0.059,1,0.045,1,0.357,51,0.17,0
1/6/2010,4:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.3,3,0.059,1,0.045,1,0.356,51,0.17,0
1/6/2010,5:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.3,51,0.059,1,0.045,1,0.354,51,0.17,0
1/6/2010,6:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.3,51,0.059,1,0.045,1,0.353,51,0.17,0
1/6/2010,7:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.4,3,0.059,1,0.045,1,0.351,51,0.17,0
1/6/2010,8:00,88.7,117.9,8,366,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,1,24,17,27,1,24,1,10,17,16,1,10,-9900,99,-9900,99,-9900,99,0.3,51,0.059,1,0.097,1,0.35,51,0.17,0
1/6/2010,9:00,82.2,123.5,191,1415,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,87,24,374,27,37,24,87,10,374,16,37,10,-9900,99,-9900,99,-9900,99,0.3,51,0.059,1,0.097,1,0.348,51,0.17,0
1/6/2010,10:00,72.5,133.5,425,1415,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,263,24,673,27,61,24,263,10,673,16,61,10,-9900,99,-9900,99,-9900,99,0.3,3,0.059,1,0.097,1,0.347,51,0.17,0
1/6/2010,11:00,64.4,145.6,611,1415,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,426,24,802,27,79,24,426,10,802,16,79,10,-9900,99,-9900,99,-9900,99,0.3,51,0.059,1,0.097,1,0.345,51,0.17,0
1/6/2010,12:00,58.6,159.9,736,1415,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,539,24,862,27,91,24,539,10,862,16,91,10,-9900,99,-9900,99,-9900,99,0.3,51,0.059,1,0.097,1,0.344,51,0.17,0
1/6/2010,13:00,56,176.1,790,1415,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,590,24,884,27,96,24,590,10,884,16,96,10,-9900,99,-9900,99,-9900,99,0.3,3,0.059,1,0.097,1,0.343,51,0.17,0
1/6/2010,14:00,57,192.6,771,1415,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,570,24,874,27,94,24,570,10,874,16,94,10,-9900,99,-9900,99,-9900,99,0.4,51,0.059,1,0.097,1,0.341,51,0.17,0
1/6/2010,15:00,61.3,207.9,679,1415,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,485,24,832,27,85,24,485,10,832,16,85,10,-9900,99,-9900,99,-9900,99,0.4,51,0.059,1,0.097,1,0.34,51,0.17,0
1/6/2010,16:00,68.4,221.1,520,1415,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,343,24,741,27,70,24,343,10,741,16,70,10,-9900,99,-9900,99,-9900,99,0.4,3,0.059,1,0.097,1,0.338,51,0.17,0
1/6/2010,17:00,77.5,232,307,1415,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,167,24,545,27,49,24,167,10,545,16,49,10,-9900,99,-9900,99,-9900,99,0.4,51,0.059,1,0.097,1,0.337,51,0.17,0
1/6/2010,18:00,86.3,240.1,68,1049,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,23,24,127,27,14,24,23,10,127,16,14,10,-9900,99,-9900,99,-9900,99,0.5,51,0.059,1,0.097,1,0.335,51,0.17,0
1/6/2010,19:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.5,3,0.059,1,0.097,1,0.334,51,0.17,0
1/6/2010,20:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.5,51,0.059,1,0.097,1,0.332,51,0.17,0
1/6/2010,21:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.6,51,0.059,1,0.097,1,0.331,51,0.17,0
1/6/2010,22:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.6,3,0.059,1,0.097,1,0.329,51,0.17,0
1/6/2010,23:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.7,51,0.059,1,0.097,1,0.328,51,0.17,0
1/6/2010,24:00:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.7,51,0.059,1,0.097,1,0.326,51,0.17,0
1/7/2010,1:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.7,3,0.058,1,0.097,1,0.325,2,0.17,0
1/7/2010,2:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.7,51,0.058,1,0.097,1,0.326,51,0.17,0
1/7/2010,3:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.7,51,0.058,1,0.097,1,0.326,51,0.17,0
1/7/2010,4:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.7,3,0.058,1,0.097,1,0.327,51,0.17,0
1/7/2010,5:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.7,51,0.058,1,0.097,1,0.328,51,0.17,0
1/7/2010,6:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.7,51,0.058,1,0.097,1,0.328,51,0.17,0
1/7/2010,7:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.7,3,0.058,1,0.097,1,0.329,51,0.17,0
1/7/2010,8:00,88.7,117.8,8,366,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,3,24,69,27,1,24,3,10,69,16,1,10,-9900,99,-9900,99,-9900,99,0.8,51,0.058,1,0.037,1,0.33,51,0.17,0
1/7/2010,9:00,82.2,123.3,192,1415,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,99,24,549,27,24,24,99,10,549,16,24,10,-9900,99,-9900,99,-9900,99,0.9,51,0.058,1,0.037,1,0.33,51,0.17,0
1/7/2010,10:00,72.5,133.4,426,1415,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,267,24,631,27,77,24,276,10,789,16,38,10,-9900,99,-9900,99,-9900,99,1,3,0.058,1,0.037,1,0.331,51,0.17,0
1/7/2010,11:00,64.3,145.4,613,1415,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,433,24,886,27,50,24,433,10,886,16,50,10,-9900,99,-9900,99,-9900,99,1.1,51,0.058,1,0.037,1,0.331,51,0.17,0
1/7/2010,12:00,58.6,159.8,738,1415,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,196,24,69,27,159,24,542,10,929,16,57,10,-9900,99,-9900,99,-9900,99,1.2,51,0.058,1,0.037,1,0.332,51,0.17,0
1/7/2010,13:00,55.9,175.9,793,1415,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,178,24,0,27,178,24,589,10,943,16,61,10,-9900,99,-9900,99,-9900,99,1.2,3,0.058,1,0.037,1,0.333,51,0.17,0
1/7/2010,14:00,56.8,192.5,774,1415,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,131,24,66,27,95,24,571,10,936,16,59,10,-9900,99,-9900,99,-9900,99,1.3,51,0.058,1,0.037,1,0.333,51,0.17,0
1/7/2010,15:00,61.2,207.9,682,1415,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,151,24,0,27,151,24,490,10,905,16,54,10,-9900,99,-9900,99,-9900,99,1.4,51,0.058,1,0.037,1,0.334,51,0.17,0
1/7/2010,16:00,68.2,221.1,524,1415,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,112,24,0,27,112,24,354,10,836,16,44,10,-9900,99,-9900,99,-9900,99,1.5,3,0.058,1,0.037,1,0.335,51,0.17,0
1/7/2010,17:00,77.3,232.1,311,1415,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,62,24,0,27,62,24,182,10,683,16,32,10,-9900,99,-9900,99,-9900,99,1.6,51,0.058,1,0.037,1,0.335,51,0.17,0
1/7/2010,18:00,86.2,240.3,70,1073,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,10,24,0,27,10,24,29,10,269,16,11,10,-9900,99,-9900,99,-9900,99,1.7,51,0.058,1,0.037,1,0.336,51,0.17,0
1/7/2010,19:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.8,3,0.058,1,0.037,1,0.337,51,0.17,0
1/7/2010,20:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.7,51,0.058,1,0.037,1,0.337,51,0.17,0
1/7/2010,21:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.7,51,0.058,1,0.037,1,0.338,51,0.17,0
1/7/2010,22:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.7,3,0.058,1,0.037,1,0.339,51,0.17,0
1/7/2010,23:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.6,51,0.058,1,0.037,1,0.339,51,0.17,0
1/7/2010,24:00:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.4,51,0.058,1,0.037,1,0.34,51,0.17,0
1/8/2010,1:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.3,3,0.058,1,0.037,1,0.341,51,0.17,0
1/8/2010,2:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.2,51,0.058,1,0.037,1,0.341,51,0.17,0
1/8/2010,3:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1,51,0.058,1,0.037,1,0.342,51,0.17,0
1/8/2010,4:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.9,3,0.058,1,0.037,1,0.342,51,0.17,0
1/8/2010,5:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.8,51,0.058,1,0.037,1,0.343,51,0.17,0
1/8/2010,6:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.7,51,0.058,1,0.037,1,0.344,51,0.17,0
1/8/2010,7:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.6,3,0.058,1,0.037,1,0.344,51,0.17,0
1/8/2010,8:00,88.7,117.6,8,365,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,1,24,3,27,1,24,2,10,58,16,1,10,-9900,99,-9900,99,-9900,99,0.6,51,0.058,1,0.045,1,0.345,51,0.17,0
1/8/2010,9:00,82.2,123.2,192,1415,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,89,24,398,27,35,24,98,10,531,16,26,10,-9900,99,-9900,99,-9900,99,0.6,51,0.058,1,0.045,1,0.346,51,0.17,0
1/8/2010,10:00,72.4,133.2,427,1415,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,237,24,539,27,75,24,279,10,787,16,42,10,-9900,99,-9900,99,-9900,99,0.5,3,0.058,1,0.045,1,0.346,51,0.17,0
1/8/2010,11:00,64.3,145.3,614,1415,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,439,24,887,27,54,24,439,10,887,16,54,10,-9900,99,-9900,99,-9900,99,0.6,51,0.058,1,0.045,1,0.347,51,0.17,0
1/8/2010,12:00,58.5,159.6,740,1415,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,485,24,740,27,98,24,549,10,931,16,62,10,-9900,99,-9900,99,-9900,99,0.7,51,0.058,1,0.045,1,0.348,51,0.17,0
1/8/2010,13:00,55.8,175.8,795,1415,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,597,24,945,27,66,24,597,10,945,16,66,10,-9900,99,-9900,99,-9900,99,0.8,3,0.058,1,0.045,1,0.348,51,0.17,0
1/8/2010,14:00,56.7,192.4,777,1415,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,582,24,943,27,64,24,582,10,943,16,64,10,-9900,99,-9900,99,-9900,99,0.7,51,0.058,1,0.045,1,0.349,51,0.17,0
1/8/2010,15:00,61,207.8,686,1415,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,502,24,915,27,59,24,502,10,915,16,59,10,-9900,99,-9900,99,-9900,99,0.6,51,0.058,1,0.045,1,0.35,51,0.17,0
1/8/2010,16:00,68.1,221.1,528,1415,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,365,24,849,27,48,24,365,10,849,16,48,10,-9900,99,-9900,99,-9900,99,0.6,3,0.058,1,0.045,1,0.35,51,0.17,0
1/8/2010,17:00,77.1,232.1,315,1415,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,188,24,690,27,35,24,188,10,690,16,35,10,-9900,99,-9900,99,-9900,99,0.6,51,0.058,1,0.045,1,0.351,51,0.17,0
1/8/2010,18:00,86.1,240.3,73,1073,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,30,24,262,27,12,24,30,10,262,16,12,10,-9900,99,-9900,99,-9900,99,0.6,51,0.058,1,0.045,1,0.351,51,0.17,0
1/8/2010,19:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.6,3,0.058,1,0.045,1,0.352,51,0.17,0
1/8/2010,20:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.5,51,0.058,1,0.045,1,0.353,51,0.17,0
1/8/2010,21:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.5,51,0.058,1,0.045,1,0.353,51,0.17,0
1/8/2010,22:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.5,3,0.058,1,0.045,1,0.354,51,0.17,0
1/8/2010,23:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.5,51,0.058,1,0.045,1,0.355,51,0.17,0
1/8/2010,24:00:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.5,51,0.058,1,0.045,1,0.355,51,0.17,0
1/9/2010,1:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.5,3,0.058,1,0.045,1,0.356,2,0.17,0
1/9/2010,2:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.4,51,0.058,1,0.045,1,0.356,51,0.17,0
1/9/2010,3:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.4,51,0.058,1,0.045,1,0.356,51,0.17,0
1/9/2010,4:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.4,3,0.058,1,0.045,1,0.356,51,0.17,0
1/9/2010,5:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.4,51,0.058,1,0.045,1,0.356,51,0.17,0
1/9/2010,6:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.4,51,0.058,1,0.045,1,0.356,51,0.17,0
1/9/2010,7:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.4,3,0.058,1,0.045,1,0.356,51,0.17,0
1/9/2010,8:00,88.7,117.4,8,365,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,3,24,91,27,1,24,3,10,91,16,1,10,-9900,99,-9900,99,-9900,99,0.4,51,0.058,1,0.027,1,0.356,51,0.17,0
1/9/2010,9:00,82.2,123,192,1415,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,104,24,609,27,21,24,104,10,609,16,21,10,-9900,99,-9900,99,-9900,99,0.4,51,0.058,1,0.027,1,0.356,51,0.17,0
1/9/2010,10:00,72.4,133,428,1415,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,289,24,843,27,34,24,289,10,843,16,34,10,-9900,99,-9900,99,-9900,99,0.4,3,0.058,1,0.027,1,0.356,51,0.17,0
1/9/2010,11:00,64.2,145.1,616,1415,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,452,24,936,27,45,24,452,10,936,16,45,10,-9900,99,-9900,99,-9900,99,0.4,51,0.058,1,0.027,1,0.356,51,0.17,0
1/9/2010,12:00,58.4,159.5,742,1415,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,565,24,978,27,52,24,565,10,978,16,52,10,-9900,99,-9900,99,-9900,99,0.4,51,0.058,1,0.027,1,0.356,51,0.17,0
1/9/2010,13:00,55.7,175.7,798,1415,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,615,24,993,27,55,24,615,10,993,16,55,10,-9900,99,-9900,99,-9900,99,0.5,3,0.058,1,0.027,1,0.356,51,0.17,0
1/9/2010,14:00,56.5,192.4,780,1415,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,597,24,986,27,54,24,597,10,986,16,54,10,-9900,99,-9900,99,-9900,99,0.5,51,0.058,1,0.027,1,0.356,51,0.17,0
1/9/2010,15:00,60.8,207.8,689,1415,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,515,24,957,27,49,24,515,10,957,16,49,10,-9900,99,-9900,99,-9900,99,0.5,51,0.058,1,0.027,1,0.356,51,0.17,0
1/9/2010,16:00,67.9,221.1,532,1415,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,376,24,893,27,40,24,376,10,893,16,40,10,-9900,99,-9900,99,-9900,99,0.5,3,0.058,1,0.027,1,0.356,51,0.17,0
1/9/2010,17:00,77,232.1,319,1415,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,198,24,754,27,28,24,198,10,754,16,28,10,-9900,99,-9900,99,-9900,99,0.5,51,0.058,1,0.027,1,0.356,51,0.17,0
1/9/2010,18:00,86,240.4,76,1096,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,34,24,341,27,11,24,34,10,341,16,11,10,-9900,99,-9900,99,-9900,99,0.4,51,0.058,1,0.027,1,0.356,51,0.17,0
1/9/2010,19:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.4,3,0.058,1,0.027,1,0.356,51,0.17,0
1/9/2010,20:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.4,51,0.058,1,0.027,1,0.356,51,0.17,0
1/9/2010,21:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.4,51,0.058,1,0.027,1,0.356,51,0.17,0
1/9/2010,22:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.4,3,0.058,1,0.027,1,0.356,51,0.17,0
1/9/2010,23:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.4,51,0.058,1,0.027,1,0.356,51,0.17,0
1/9/2010,24:00:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.4,51,0.058,1,0.027,1,0.356,51,0.17,0
